,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__estimator__C,param_reg__estimator__epsilon,param_reg__estimator__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,0.3545285701751709,0.07953389166805697,0.20171527862548827,0.07798361900730096,5,1,0.01,"{'reg__estimator__C': 5, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.01}",-1.7117057189361573,-1.7144310416529724,-1.840865338786927,-1.759085336675914,-1.7930011993285828,-1.7638177270761108,0.04891852641160397,82
16,0.3371767997741699,0.023666795642177735,0.14503469467163085,0.00971365294443087,5,1,0.1,"{'reg__estimator__C': 5, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.1}",-1.447183196470782,-1.5516711608950535,-1.5373187905652206,-1.4838272251391131,-1.5087165870611476,-1.5057433920262633,0.037482850770441924,27
17,0.44968671798706056,0.02956518665745231,0.16060690879821776,0.012544022627681934,5,1,0.5,"{'reg__estimator__C': 5, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.5}",-1.6739483124890433,-1.8042738907548441,-1.8743506772233014,-1.7897064904934785,-1.718419953982487,-1.7721398649886306,0.06973613396515407,84
18,0.7743767738342285,0.06412200638650493,0.46221098899841306,0.03216707550695658,8,0.01,0.01,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.01}",-1.609758457802796,-1.6730381317216403,-1.7504270027501743,-1.6801116329186132,-1.731180471373302,-1.688903139313305,0.049326318006275724,49
19,1.2010807991027832,0.02638791089376955,0.45138325691223147,0.014089599136435411,8,0.01,0.1,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.1}",-1.4188960994966782,-1.5398085088369233,-1.4766862147584594,-1.4243897485131258,-1.465058875239845,-1.4649678893690061,0.04360651577015294,10
20,2.094710636138916,0.09389902355909724,0.531026029586792,0.10951092948497304,8,0.01,0.5,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.5}",-1.6033357469870195,-1.774297081335893,-1.7613934401470341,-1.677286373230009,-1.6357922220188879,-1.690420972743769,0.06754694275408382,51
21,0.8997516632080078,0.09799754835775551,0.5178244113922119,0.10262147151021196,8,0.1,0.01,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.01}",-1.6111039804164748,-1.6721471507990229,-1.750393895352568,-1.68475317163022,-1.7305551114452498,-1.689790661928707,0.048708840854021225,50
22,0.9427487850189209,0.07993666798248766,0.374663257598877,0.03580817621274296,8,0.1,0.1,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.1}",-1.4114612648482894,-1.533759029117967,-1.4826018796014364,-1.4156699333346927,-1.4635494417894017,-1.4614083097383574,0.045332294921042814,5
23,1.4880866050720214,0.09185163402109535,0.4259387493133545,0.07445525309042461,8,0.1,0.5,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.5}",-1.5925869623266158,-1.7673673436239417,-1.748421931913642,-1.6785490508614038,-1.6303133380807646,-1.6834477253612736,0.0668836126853698,46
24,0.6658481597900391,0.03276587863337001,0.3655458927154541,0.04007767359606491,8,0.2,0.01,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.01}",-1.6137709416580335,-1.6747127221502238,-1.7612729121407158,-1.6872182016041894,-1.7353899659837952,-1.6944729487073917,0.05117098644428819,53
25,1.06594820022583,0.3430969229803801,0.49536924362182616,0.20786884332378838,8,0.2,0.1,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.1}",-1.4093751124442462,-1.5348364173503566,-1.4746185767492175,-1.4098464134613622,-1.463859562045862,-1.458507216410209,0.04668234748957463,1
26,1.541508102416992,0.17802452897928253,0.3669393062591553,0.03967606608126716,8,0.2,0.5,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.5}",-1.588493013588395,-1.7602478197662614,-1.7470420298447877,-1.6849367033551235,-1.6244787787296753,-1.6810396690568488,0.06694691538481434,45
27,0.6933160781860351,0.13410043856708403,0.2993185997009277,0.033681437040245614,8,0.5,0.01,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.01}",-1.6274903123180966,-1.6775407104073754,-1.76784860233205,-1.6932935659344743,-1.7434970248932926,-1.7019340431770575,0.0495656577733708,57
28,0.5959567546844482,0.049670749084595955,0.2596585750579834,0.018204647071829404,8,0.5,0.1,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.1}",-1.410280264494924,-1.5441395914207106,-1.4773569949179797,-1.423400169025108,-1.46606053632261,-1.4642475112362665,0.04719927792905078,8
29,1.1617384910583497,0.21742899022569426,0.33075828552246095,0.05870448149711406,8,0.5,0.5,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.5}",-1.5947204611734904,-1.757583973833884,-1.7742328407548442,-1.724989091211305,-1.6372433447761578,-1.6977539423499362,0.06992544395879388,55
30,0.4242574214935303,0.10621695980387756,0.23151082992553712,0.05200199384835349,8,0.9,0.01,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.01}",-1.6647201062945107,-1.692920659431631,-1.786796676505016,-1.7164726403165698,-1.759181621390254,-1.7240183407875964,0.04408596087986031,68
31,0.5178706645965576,0.03295387303800793,0.16748957633972167,0.023179065505015035,8,0.9,0.1,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.1}",-1.4352365489343997,-1.5454459242125285,-1.5165041560523222,-1.4729082297775802,-1.504423315264218,-1.4949036348482097,0.03783038152428769,22
32,0.8084464073181152,0.12997539723531742,0.20784997940063477,0.029294271116301417,8,0.9,0.5,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.5}",-1.6737764443500711,-1.7921651146637354,-1.844414334333438,-1.7845615929116703,-1.7014295582426548,-1.7592694089003138,0.06265137774772325,81
33,0.3225406646728516,0.016479696901692334,0.18770356178283693,0.019871292316818907,8,1,0.01,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.01}",-1.6763555753375077,-1.6960173108115506,-1.7986069448154296,-1.7267402712886206,-1.766497677403425,-1.7328435559313067,0.04481459042365531,74
34,0.42847542762756347,0.04920707084671605,0.16107583045959473,0.04464989086843775,8,1,0.1,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.1}",-1.4459785185345784,-1.5614323017851024,-1.524126163630192,-1.4890064674118035,-1.5061919248370692,-1.505347075239749,0.03818523682708684,26
35,0.5169673919677734,0.04167871896703196,0.21627516746520997,0.03956784154740358,8,1,0.5,"{'reg__estimator__C': 8, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.5}",-1.6896602777508496,-1.8094750596712044,-1.8686373699518837,-1.8058303998887253,-1.725194228093571,-1.7797594670712467,0.0641205440134185,85
36,0.9401064395904541,0.09274332578853327,0.5781542301177979,0.06324189473824648,10,0.01,0.01,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.01}",-1.5951699955646426,-1.6640899860246223,-1.7339801552109462,-1.6687430679169517,-1.7213352386736465,-1.6766636886781618,0.04928038344766783,41
37,1.2719634532928468,0.10450735532140441,0.3827334403991699,0.031283297017158,10,0.01,0.1,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.1}",-1.4279008066365564,-1.544036440897304,-1.4743825567993123,-1.4287672075949525,-1.4687169131446203,-1.4687607850145492,0.04234868281112686,15
38,1.9633406162261964,0.09788689830266992,0.38757801055908203,0.00913456864043454,10,0.01,0.5,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.5}",-1.6236517211210775,-1.7800748060023193,-1.7753042521471183,-1.7021698844891635,-1.663747777568418,-1.708989688265619,0.06136224277172356,60
39,0.7889244556427002,0.08423454321773848,0.37316389083862306,0.04751751624652675,10,0.1,0.01,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.01}",-1.5959424213306992,-1.6659153233720145,-1.7379661685413572,-1.6693995976306881,-1.7169688423742526,-1.6772384706498022,0.049122428600282535,42
40,1.001111888885498,0.05260970136140582,0.34155707359313964,0.01257295235693596,10,0.1,0.1,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.1}",-1.4171753372433213,-1.5378330145921277,-1.484290283746139,-1.4189730515174368,-1.4648034102645702,-1.4646150194727192,0.04490376156511248,9
41,1.775272798538208,0.15647808883426298,0.49777774810791015,0.14249295746045368,10,0.1,0.5,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.5}",-1.6122019084535382,-1.771555082441864,-1.7610200770651379,-1.6991255672339636,-1.6558419464923082,-1.6999489163373624,0.06083217862619381,56
42,0.7129260063171386,0.0907655702967648,0.3618016242980957,0.0647013817688652,10,0.2,0.01,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.01}",-1.597961449281755,-1.6646329156559607,-1.7404247723025337,-1.6751806870786152,-1.7245395531358447,-1.680547875490942,0.050245638469039254,44
43,0.8567572593688965,0.018339909879650212,0.3172874450683594,0.02817061355098959,10,0.2,0.1,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.1}",-1.4136003402534614,-1.539634193614639,-1.4732039728959814,-1.4126039691014423,-1.469064524249198,-1.4616214000229444,0.046870636377406884,6
44,1.4484819412231444,0.10648753221593486,0.3897862434387207,0.05944729470609965,10,0.2,0.5,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.5}",-1.6071318682346538,-1.766559157187035,-1.7580341523139658,-1.7030117874644408,-1.6477874949558842,-1.6965048920311958,0.061800828127104405,54
45,0.6485054969787598,0.06484244543380006,0.26052193641662597,0.014210305280899614,10,0.5,0.01,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.01}",-1.6173271974138976,-1.6659484711194321,-1.7506455561503163,-1.680144228032611,-1.7299308869006906,-1.6887992679233896,0.047375307788219106,48
46,0.5851514339447021,0.035360927018776814,0.2167790412902832,0.02364735512098846,10,0.5,0.1,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.1}",-1.4179132823885638,-1.5509119320754083,-1.47403206509729,-1.4290721820319736,-1.468867760849415,-1.4681594444885302,0.046766343621929184,14
47,1.6014286041259767,0.6572472828171799,0.4015519618988037,0.18570968469377963,10,0.5,0.5,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.5}",-1.6181006068357475,-1.7600234962803136,-1.7826608145952778,-1.73679434472917,-1.6512829133653988,-1.7097724351611816,0.06386363106691519,61
48,0.7900561332702637,0.42797487335943013,0.28610801696777344,0.02473921935228028,10,0.9,0.01,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.01}",-1.6488283855755672,-1.6878572290801854,-1.7689263257717955,-1.7072318782261109,-1.7463999570052067,-1.7118487551317731,0.04247378126494583,62
49,0.7474873542785645,0.02671209682607707,0.2527930736541748,0.04338971688613026,10,0.9,0.1,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.1}",-1.4364423414569563,-1.5539169828089323,-1.516443789845096,-1.4815283355158935,-1.4979208651701206,-1.4972504629593995,0.038793660925281546,23
50,0.8890013694763184,0.06784677428581241,0.2723707675933838,0.05229119276227787,10,0.9,0.5,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.5}",-1.6860899413744979,-1.8085644692663894,-1.8523069713657792,-1.796194395459865,-1.709171665021356,-1.7704654884975775,0.06274982558671492,83
51,0.5428011894226075,0.0505357223130493,0.2425565242767334,0.013148487458973382,10,1,0.01,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.01}",-1.661208952853999,-1.6862339515299822,-1.7845043099207012,-1.716274528535428,-1.752378988677675,-1.7201201463035574,0.0443160131823697,66
52,0.5618719577789306,0.08770134216195356,0.19898619651794433,0.0647355736576006,10,1,0.1,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.1}",-1.4475884398327927,-1.5688041113573254,-1.5211386797862594,-1.4974460196344999,-1.5021600604086178,-1.507427462203899,0.03914887958719262,28
53,0.7187773227691651,0.05970370452682134,0.24814882278442382,0.04439229932865055,10,1,0.5,"{'reg__estimator__C': 10, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.5}",-1.7000291142174697,-1.8245527410623799,-1.8744605529773468,-1.814541881313276,-1.7283712926506962,-1.7883911164442339,0.0645130935378504,87
54,0.9876592636108399,0.09772282254837827,0.5476193428039551,0.1223739449155189,12,0.01,0.01,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.01}",-1.585013390975623,-1.6570391318889046,-1.7223004294714122,-1.6629175627843331,-1.7096689886266028,-1.6673879007493753,0.04840602648771228,36
55,1.9719500541687012,0.196034091560402,0.6047361373901368,0.08730413264796813,12,0.01,0.1,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.1}",-1.4368896754618663,-1.5502055019360785,-1.4712550539158742,-1.4307368081605492,-1.4726731857136903,-1.4723520450376117,0.0425485014263892,17
56,3.763499212265015,0.32297985399716717,0.6038726806640625,0.09594326915183321,12,0.01,0.5,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.5}",-1.6491557031001842,-1.7872252098595742,-1.7942813861271218,-1.7234961060527925,-1.6924170000207617,-1.7293150810320868,0.05548884309674319,72
57,1.1787825107574463,0.06707551451261327,0.6238854408264161,0.12406624983819863,12,0.1,0.01,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.01}",-1.5888175490624215,-1.6576140232858934,-1.7263674128385191,-1.658987104688838,-1.7105384541496322,-1.668464908805061,0.048320090216379646,38
58,1.66070237159729,0.19612978733350375,0.43175339698791504,0.04663680615285545,12,0.1,0.1,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.1}",-1.4242356832333067,-1.5440533131610577,-1.480802161598823,-1.4215048577066016,-1.4685613365944328,-1.4678314704588442,0.044777870764600124,13
59,2.1360241889953615,0.08354747252295379,0.45429186820983886,0.04325851717833407,12,0.1,0.5,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.5}",-1.63938982560336,-1.7799766136796453,-1.7774232244849328,-1.7185378378312866,-1.6800087352165232,-1.7190672473631494,0.0547534659263925,65
60,0.757395601272583,0.05884272957765112,0.4375612258911133,0.03642076046663252,12,0.2,0.01,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.01}",-1.586038223823092,-1.657235332137631,-1.7288100658871595,-1.667254816188535,-1.715054940804384,-1.6708786757681604,0.05040786411580512,39
61,1.6096027374267579,0.15092812596985827,0.4492781162261963,0.056821069219898816,12,0.2,0.1,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.1}",-1.4183772715932723,-1.5426039135927427,-1.4714351958796206,-1.4131941067728635,-1.4699898361887926,-1.4631200648054583,0.04675154802053196,7
62,1.912759780883789,0.19783480654040292,0.45615620613098146,0.13221337282320184,12,0.2,0.5,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.5}",-1.630852366991384,-1.7734243580155922,-1.7688460378784063,-1.7228072538367547,-1.669992979466931,-1.7131845992378136,0.05561246668830375,64
63,0.7988963603973389,0.19618879074169915,0.29659743309020997,0.03394838311072448,12,0.5,0.01,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.01}",-1.606535580358367,-1.6609061255638073,-1.7370110066220164,-1.670488452274075,-1.7174676141401797,-1.678481755791689,0.045814011377399017,43
64,0.8041539192199707,0.11435393353958988,0.32073678970336916,0.08835296122058679,12,0.5,0.1,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.1}",-1.4227311372224225,-1.5592335161766826,-1.4742927131696595,-1.4353285823456454,-1.469663074466552,-1.4722498046761925,0.04773322909560883,16
65,1.239846134185791,0.10128173582696748,0.3472386360168457,0.07935499962499395,12,0.5,0.5,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.5}",-1.6411339082451646,-1.7676490644739369,-1.792682673557433,-1.7499463075698407,-1.6674197017187746,-1.7237663311130298,0.05892980173651551,67
66,0.506512451171875,0.11363586363144926,0.2911325454711914,0.10890678073857914,12,0.9,0.01,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.01}",-1.63778863713186,-1.6818156506829733,-1.7573053217955614,-1.6958954021199073,-1.7370932487450017,-1.7019796520950607,0.042090345330529966,58
67,0.609355115890503,0.03618577184135086,0.1919236183166504,0.03750239274771387,12,0.9,0.1,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.1}",-1.4387123611274368,-1.5605517412571293,-1.5162676044082506,-1.4875724471000793,-1.4939315948616918,-1.4994071497509176,0.03969089380687002,24
68,0.7858252048492431,0.07520376445399482,0.22217855453491211,0.05641918762180268,12,0.9,0.5,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.5}",-1.700535842141298,-1.820145597967703,-1.860142751504641,-1.8069679752992562,-1.7122303943586619,-1.7800045122543118,0.06272012926937152,86
69,0.45428643226623533,0.04858865411988156,0.22212281227111816,0.035901580561494416,12,1,0.01,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.01}",-1.6520799689143286,-1.68183172023255,-1.7758294275276763,-1.7091798038861705,-1.7417838270374948,-1.7121409495196442,0.04351933265396027,63
70,0.44918484687805177,0.04917391992050161,0.15857949256896972,0.031422541208500854,12,1,0.1,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.1}",-1.4482827795520998,-1.5757124779470006,-1.522064809058922,-1.508525075934189,-1.4992339645660808,-1.5107638214116583,0.040958199373502174,29
71,0.7702814102172851,0.048002010281488795,0.20826497077941894,0.032969328060556316,12,1,0.5,"{'reg__estimator__C': 12, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.5}",-1.7111319725785852,-1.8339948148570893,-1.8806131781176083,-1.8266836521660712,-1.7309511660005072,-1.7966749567439724,0.06477057576940236,89
72,0.9523375511169434,0.05744761650714164,0.43927969932556155,0.03350500517228808,15,0.01,0.01,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.01}",-1.575896887196984,-1.6493061698028013,-1.7108847077811913,-1.6533735937583283,-1.697549148856661,-1.657402101479193,0.04732239962076706,32
73,1.6504692554473877,0.04969260192949067,0.5123136043548584,0.06307948563723054,15,0.01,0.1,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.1}",-1.4485040246142278,-1.563191550368829,-1.4719590334240895,-1.4357733602553855,-1.4765260555473494,-1.4791908048419764,0.04459210161202689,20
